Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
start_thread,78.96,79.45,79.25199999999998
do_command,78.88,79.38,79.164
dispatch_command,76.4,77.01,76.64399999999999
dispatch_sql_command,73.62,74.26,73.898
mysql_execute_command,66.76,67.61,67.11
Sql_cmd_dml::execute,62.42,63.62,62.878
buf_page_get_gen,35.83,38.5,37.004
system_call_fastpath,34.59,35.02,34.83800000000001
buf_read_page_low,33.09,35.58,34.314
btr_cur_search_to_nth_level,33.34,35.22,34.148
buf_read_page,31.59,33.87,32.664
Buf_fetch<Buf_fetch_normal>::single_page,27.91,30.72,28.978
buf_flush_page,26.61,28.07,27.48
buf_page_init_for_read,26.7,27.98,27.234
buf_LRU_get_free_block,26.38,27.63,27.064000000000004
buf_flush_single_page_from_LRU,25.74,27.05,26.471999999999998
Buf_fetch_normal::get,25.55,27.83,26.444
Buf_fetch<Buf_fetch_normal>::read_page,24.57,26.84,25.494
Double_write::sync_page_flush,24.23,25.58,25.074
[libpthread-2.17.so],23.74,24.69,24.375999999999998
Sql_cmd_update::update_single_table,22.08,23.6,23.055999999999997
test_quick_select,17.2,18.72,18.032
row_search_mvcc,16.86,17.96,17.631999999999998
get_key_scans_params,16.55,18.03,17.416
check_quick_select,16.43,17.9,17.296
DsMrr_impl::dsmrr_info_const,16.33,17.78,17.2
handler::multi_range_read_info_const,16.29,17.73,17.151999999999997
ha_innobase::records_in_range,16.09,17.5,16.972
handler::ha_index_read_map,16.22,17.29,16.922
ha_innobase::index_read,16.1,17.12,16.772000000000002
"std::thread::_State_impl<std::thread::_Invoker<std::tuple<Detached_thread, void",16.19,16.45,16.312
Sql_cmd_dml::execute_inner,15.93,16.48,16.29
Query_expression::optimize,15.89,16.39,16.22
Query_block::optimize,15.68,16.16,15.998
JOIN::optimize,15.51,16.02,15.842000000000002
do_fsync,14.11,14.83,14.446000000000002
ext4_sync_file,14.03,14.79,14.377999999999997
JOIN::make_join_plan,14.04,14.49,14.284
sys_fsync,13.74,14.53,14.1
_raw_spin_unlock_irqrestore,11.44,12.31,11.796000000000001
Sql_cmd_insert_values::execute_inner,9.6,10.7,9.991999999999999
write_record,9.32,10.4,9.7
JOIN::extract_func_dependent_tables,9.22,9.87,9.538
join_read_const_table,9.04,9.63,9.314
handler::ha_write_row,8.73,9.77,9.098000000000003
ha_innobase::write_row,8.71,9.75,9.076
read_const,8.81,9.32,9.046000000000001
row_ins_step,8.63,9.66,8.998
buf_page_io_complete,7.99,9.5,8.889999999999999
fil_io,8.43,8.74,8.548
filemap_write_and_wait_range,8.23,8.89,8.524000000000001
Fil_shard::do_io,8.21,8.54,8.298000000000002
Query_expression::execute,7.31,8.25,7.74
Query_expression::ExecuteIteratorQuery,7.24,8.21,7.674000000000001
Buf_fetch<Buf_fetch_other>::single_page,7.23,7.89,7.444
Buf_fetch_other::get,7.12,7.67,7.290000000000001
Buf_fetch<Buf_fetch_other>::read_page,7.05,7.61,7.208
Fil_shard::space_flush,5.94,6.56,6.154
ext4_file_write,5.8,6.29,6.0520000000000005
generic_file_aio_write,5.75,6.22,5.986
os_file_write_func,5.64,6.28,5.944
AggregateIterator::Read,5.42,6.46,5.882
row_ins_sec_index_entry,5.48,6.28,5.744000000000001
vfs_write,5.48,6.02,5.733999999999999
sys_pwrite64,5.39,5.95,5.666
NestedLoopIterator::Read,5.21,6.22,5.6579999999999995
FilterIterator::Read,5.19,6.22,5.644
do_sync_write,5.41,5.89,5.640000000000001
fil_flush,5.38,5.94,5.562
parse_sql,5.31,5.59,5.492
EQRefIterator::Read,4.96,5.78,5.324
row_ins_sec_index_entry_low,4.95,5.71,5.223999999999999
jbd2_complete_transaction,5.01,5.44,5.17
THD::sql_parser,4.9,5.18,5.086
jbd2_log_wait_commit,4.92,5.32,5.040000000000001
Double_write::write_to_datafile,4.7,5.05,4.903999999999999
Detached_thread::operator,4.6,5.01,4.813999999999999
filemap_fdatawait_range,4.46,5.17,4.724
__filemap_fdatawait_range,4.45,5.12,4.6979999999999995
prepare_to_wait,4.4,4.72,4.524
__generic_file_aio_write,4.27,4.65,4.478
Sql_cmd_dml::prepare,4.16,4.65,4.343999999999999
__wait_on_bit,3.88,4.48,4.15
__libc_send,3.9,4.4,4.144
srv_purge_coordinator_thread,3.9,4.32,4.114
wait_on_page_bit,3.88,4.42,4.09
JOIN::estimate_rowcount,3.86,4.13,4.008
do_softirq,3.66,4.1,3.918
sys_sendto,3.65,4.12,3.906
SYSC_sendto,3.65,4.11,3.896
call_softirq,3.63,4.04,3.88
__do_softirq,3.61,3.99,3.842
sys_futex,3.68,3.98,3.81
sock_sendmsg,3.57,4.03,3.806
__filemap_fdatawrite_range,3.67,4.09,3.786
inet_sendmsg,3.56,3.96,3.7700000000000005
do_writepages,3.63,4.06,3.7659999999999996
ext4_writepages,3.63,4.01,3.7299999999999995
tcp_sendmsg,3.46,3.87,3.696
ut_delay,3.4,3.99,3.696
os_file_read_func,3.61,3.79,3.688
generic_file_buffered_write,3.47,3.82,3.6680000000000006
do_futex,3.56,3.78,3.662
MYSQLparse,3.5,3.67,3.594
__schedule,3.28,3.76,3.5759999999999996
bit_wait_io,3.24,3.64,3.498
io_schedule_timeout,3.21,3.51,3.4
io_schedule,3.17,3.47,3.3400000000000007
schedule,2.99,3.51,3.3239999999999994
tcp_push,2.95,3.44,3.29
__tcp_push_pending_frames,2.95,3.4,3.272
tcp_write_xmit,2.93,3.37,3.246
sys_pread64,3.09,3.24,3.2079999999999997
row_ins_clust_index_entry,3.0,3.38,3.2019999999999995
IndexRangeScanIterator::Read,2.96,3.4,3.1759999999999997
finish_task_switch,2.87,3.32,3.16
ibuf_insert,2.99,3.34,3.1559999999999997
handler::ha_multi_range_read_next,2.93,3.38,3.15
handler::multi_range_read_next,2.92,3.35,3.136
__wake_up_common_lock,2.99,3.22,3.13
tcp_transmit_skb,2.8,3.21,3.1079999999999997
vfs_read,3.0,3.16,3.102
ext4_file_read,2.98,3.12,3.072
ibuf_merge_or_delete_for_page,2.62,3.48,3.054
generic_file_aio_read2,2.94,3.1,3.046
do_generic_file_read.constprop.52,2.92,3.08,3.008
do_sync_read,2.9,3.05,2.998
binlog_log_row,2.78,3.15,2.954
copy_user_enhanced_fast_string,2.83,3.06,2.9200000000000004
ip_queue_xmit,2.59,3.02,2.902
ip_local_out_sk,2.54,2.98,2.85
ip_output,2.54,2.98,2.846
ip_finish_output,2.51,2.95,2.8120000000000003
ha_commit_trans,2.47,2.99,2.7640000000000002
row_ins_clust_index_entry_low,2.53,2.94,2.714
fil_aio_wait,2.42,2.63,2.516
ha_innobase::read_range_first,2.28,2.64,2.5020000000000002
handler::read_range_first,2.28,2.63,2.4939999999999998
local_bh_enable,2.18,2.62,2.4899999999999998
__local_bh_enable_ip,2.17,2.61,2.4799999999999995
syscall,2.27,2.74,2.432
MYSQL_BIN_LOG::commit,2.1,2.67,2.3999999999999995
net_rx_action,2.07,2.5,2.318
process_backlog,2.05,2.48,2.29
ib_pg_flush_co,2.25,2.35,2.2880000000000003
trans_commit,2.09,2.6,2.282
__netif_receive_skb,2.03,2.47,2.268
buf_flush_do_batch,2.22,2.31,2.2640000000000002
__netif_receive_skb_core,2.02,2.46,2.256
ib_srv_purge,2.11,2.38,2.25
Protocol_classic::get_command,2.02,2.37,2.212
ip_rcv,1.97,2.39,2.2039999999999997
handler::ha_update_row,1.82,2.45,2.1799999999999997
os_file_write_retry,1.93,2.31,2.1660000000000004
ha_innobase::update_row,1.81,2.43,2.164
ip_local_deliver,1.91,2.36,2.154
ip_rcv_finish,1.91,2.34,2.152
ip_local_deliver_finish,1.89,2.33,2.128
my_net_read,1.9,2.21,2.0759999999999996
wake_up_q,1.91,2.22,2.0620000000000003
tcp_v4_rcv,1.86,2.26,2.058
MYSQL_BIN_LOG::ordered_commit,1.87,2.32,2.056
try_to_wake_up,1.89,2.21,2.054
Double_write::single_write,1.86,2.21,2.0420000000000003
buf_LRU_free_page,1.51,2.36,1.972
row_upd_step,1.67,2.21,1.9580000000000002
dblwr::write,1.83,2.0,1.9140000000000001
tcp_prequeue,1.68,2.11,1.9119999999999997
Double_write::enqueue,1.75,1.88,1.8199999999999998
__wake_up_sync_key,1.56,2.02,1.796
open_tables_for_query,1.66,1.93,1.786
__lll_unlock_wake,1.64,1.84,1.732
open_tables,1.59,1.82,1.674
schedule_timeout,1.55,1.85,1.6400000000000001
mutex_enter_inline<PolicyMutex<TTASEventMutex<GenericPolicy> > >,1.36,1.75,1.6060000000000003
rec_get_offsets,1.48,1.76,1.6039999999999999
btr_cur_optimistic_insert,1.3,1.75,1.542
page_cur_search_with_match,1.34,1.68,1.502
system_call_after_swapgs,1.4,1.59,1.472
irq_exit,1.23,1.59,1.458
vio_read,1.28,1.61,1.456
buf_read_page_background,1.29,1.57,1.444
vio_socket_io_wait,1.25,1.6,1.422
ppoll,1.22,1.59,1.4060000000000001
LEX::make_sql_cmd,1.28,1.41,1.354
__wake_up,1.17,1.46,1.3439999999999999
btr_search_drop_page_hash_index,0.87,1.66,1.3399999999999999
trx_undo_report_row_operation,0.9,1.59,1.3379999999999999
mutex_lock,1.27,1.35,1.328
__mutex_lock_slowpath,1.22,1.32,1.284
ha_innobase::general_fetch,1.23,1.3,1.2639999999999998
mpage_prepare_extent_to_map,1.16,1.32,1.236
ext4_da_write_begin,1.14,1.36,1.232
__memcpy_ssse3_back,1.12,1.34,1.218
MYSQLlex,1.13,1.34,1.214
futex_wait,0.94,1.34,1.214
futex_wake,1.03,1.32,1.21
os_event::wait_time_low,1.01,1.32,1.202
pthread_cond_broadcast@@GLIBC_2.3.2,1.09,1.27,1.186
ib_log_flush,1.12,1.22,1.1720000000000002
ext4_da_write_end,1.12,1.25,1.17
Sql_cmd_select::prepare_inner,1.04,1.41,1.15
log_flusher,1.06,1.21,1.144
ib_log_writer,1.11,1.19,1.138
sys_ppoll,0.97,1.29,1.1340000000000001
pthread_cond_wait@@GLIBC_2.3.2,0.93,1.22,1.1219999999999999
__irqentry_text_start,0.95,1.22,1.1219999999999999
ret_from_intr,0.95,1.22,1.1219999999999999
virtblk_request_done,0.91,1.21,1.11
blk_done_softirq,0.91,1.21,1.11
blk_mq_end_request,0.91,1.2,1.108
__delayacct_blkio_end,0.99,1.29,1.104
pthread_cond_timedwait@@GLIBC_2.3.2,0.99,1.17,1.104
Query_block::prepare,0.97,1.35,1.0899999999999999
trx_purge,0.98,1.22,1.086
__libc_recv,1.02,1.15,1.084
handler::ha_index_next_same,0.99,1.12,1.07
__wake_up_bit,0.88,1.23,1.07
btr_cur_latch_leaves,0.94,1.24,1.068
RefIterator<false>::Read,0.96,1.19,1.058
cmp_dtuple_rec_with_match_low,0.94,1.19,1.0539999999999998
blk_update_request,0.8,1.12,1.016
log_writer,0.97,1.05,1.014
bio_endio,0.8,1.12,1.014
futex_requeue,0.89,1.1,1.006
ext4_end_bio,0.75,1.12,0.9960000000000001
delayacct_end,0.89,1.14,0.994
do_sys_poll,0.83,1.14,0.9879999999999999
ext4_finish_bio,0.75,1.1,0.9780000000000001
mpage_process_page_bufs,0.9,1.04,0.978
mpage_submit_page,0.93,1.01,0.978
THD::binlog_write_table_map,0.9,1.07,0.9720000000000001
btr_pcur_t::restore_position,0.86,1.16,0.97
trx_coordinator::commit_in_engines,0.8,1.09,0.9600000000000002
end_page_writeback,0.72,1.08,0.96
page_cur_search_with_match_bytes,0.9,0.99,0.942
row_ins_check_foreign_constraint,0.84,1.05,0.93
sync_array_wait_event,0.87,0.95,0.916
ha_commit_low,0.74,1.03,0.8960000000000001
TTASEventMutex<GenericPolicy>::wait,0.8,1.02,0.8960000000000001
os_aio_func,0.86,0.92,0.8939999999999999
pfs_end_statement_vc,0.87,0.9,0.8800000000000001
Double_write::write_data_pages,0.78,1.01,0.8800000000000001
Double_write::write_dblwr_pages,0.78,0.98,0.8760000000000001
Double_write::write_pages,0.79,0.98,0.876
__mark_inode_dirty,0.79,1.08,0.874
_int_malloc,0.81,0.97,0.868
update_time,0.76,1.06,0.8540000000000001
submit_bio,0.81,0.95,0.8480000000000001
__sched_yield,0.65,0.99,0.844
ext4_dirty_inode,0.74,1.03,0.842
generic_write_end,0.76,0.96,0.842
hardware::crc32_using_pclmul,0.7,0.94,0.8379999999999999
Double_write::prepare,0.77,0.89,0.8320000000000001
PT_select_stmt::make_cmd,0.77,0.93,0.826
trx_undo_assign_undo,0.49,1.06,0.8240000000000001
__find_get_page,0.73,0.9,0.8180000000000002
btr_cur_optimistic_delete_func,0.7,1.01,0.818
Double_write::check_block,0.77,0.88,0.818
blk_finish_plug,0.67,0.91,0.8160000000000001
btr_cur_optimistic_update,0.68,0.96,0.8160000000000001
futex_wait_queue_me,0.64,0.91,0.8140000000000001
optimize_cond,0.63,0.99,0.812
setup_fields,0.71,0.85,0.8119999999999999
ext4_bio_write_page,0.77,0.85,0.8119999999999999
generic_make_request,0.77,0.88,0.8119999999999999
blk_flush_plug_list,0.66,0.91,0.8099999999999999
Item_field::fix_fields,0.74,0.88,0.8039999999999999
io_submit,0.74,0.84,0.8039999999999999
open_table,0.7,0.95,0.8
Update_rows_log_event::binlog_row_logging_function,0.72,0.87,0.792
MYSQL_BIN_LOG::process_commit_stage_queue,0.7,0.9,0.79
blk_mq_flush_plug_list,0.65,0.89,0.786
Sql_cmd_update::prepare_inner,0.72,0.86,0.7779999999999999
Log_file_handle::fsync,0.67,0.85,0.776
innobase_commit_low,0.65,0.9,0.774
sys_io_submit,0.71,0.81,0.774
do_io_submit,0.71,0.81,0.774
trx_commit_for_mysql,0.65,0.89,0.7699999999999999
trx_commit,0.64,0.88,0.766
THD::binlog_update_row,0.7,0.85,0.7659999999999999
trx_commit_low,0.63,0.88,0.7619999999999999
__ext4_journal_start_sb,0.7,0.86,0.74
block_write_end,0.67,0.87,0.74
Buf_fetch<Buf_fetch_normal>::lookup,0.69,0.79,0.734
btr_cur_update_in_place,0.62,0.84,0.734
PT_query_expression::contextualize,0.68,0.8,0.7300000000000001
blk_mq_sched_insert_requests,0.6,0.8,0.726
Query_block::setup_conds,0.64,0.76,0.724
btr_cur_pessimistic_insert,0.67,0.81,0.714
rec_init_offsets_comp_ordinary,0.65,0.79,0.696
file_update_time,0.61,0.85,0.694
poll_schedule_timeout,0.59,0.79,0.69
malloc,0.63,0.75,0.688
Row_sel_get_clust_rec_for_mysql::operator,0.59,0.81,0.682
tag_pages_for_writeback,0.61,0.74,0.682
ktime_get_ts64,0.63,0.75,0.6799999999999999
schedule_hrtimeout_range,0.57,0.78,0.6759999999999999
Double_write::write_complete,0.59,0.72,0.674
lock_tables,0.63,0.74,0.672
jbd2__journal_start,0.62,0.78,0.666
__block_commit_write.isra.21,0.58,0.78,0.664
Item_func::fix_fields,0.65,0.67,0.662
schedule_hrtimeout_range_clock,0.55,0.76,0.6599999999999999
Fil_system::flush_file_spaces,0.56,0.69,0.642
blk_mq_make_request,0.6,0.67,0.638
PT_query_specification::contextualize,0.58,0.68,0.638
get_mm_tree,0.56,0.74,0.632
_int_free,0.55,0.7,0.6300000000000001
page_simple_validate_new,0.57,0.68,0.63
Fil_shard::flush_file_spaces,0.55,0.67,0.628
ha_innobase::read_range_next,0.53,0.7,0.6279999999999999
mutex_spin_on_owner,0.57,0.66,0.618
MYSQL_BIN_LOG::process_flush_stage_queue,0.53,0.69,0.61
osq_lock,0.56,0.66,0.608
lock_clust_rec_read_check_and_lock,0.41,0.71,0.604
close_thread_tables,0.54,0.65,0.5959999999999999
blk_mq_run_hw_queue,0.49,0.67,0.592
srv_worker_thread,0.53,0.65,0.592
ext4_io_submit,0.52,0.66,0.5880000000000001
kvm_clock_get_cycles,0.52,0.64,0.5820000000000001
__blk_mq_delay_run_hw_queue,0.47,0.66,0.5740000000000001
sys_recvfrom,0.51,0.64,0.5740000000000001
trans_commit_stmt,0.45,0.65,0.5680000000000001
mtr_t::commit,0.48,0.68,0.5660000000000001
fill_record_n_invoke_before_triggers,0.54,0.59,0.56
Table_map_log_event::Table_map_log_event,0.51,0.62,0.558
ext4_mark_inode_dirty,0.47,0.71,0.5559999999999999
SYSC_recvfrom,0.49,0.64,0.554
blkdev_issue_flush,0.51,0.62,0.552
BlockReporter::is_corrupted,0.48,0.61,0.55
trx_undo_update_cleanup,0.46,0.63,0.546
start_this_handle,0.49,0.59,0.5459999999999999
trx_purge_add_update_undo_to_history,0.46,0.62,0.544
__blk_mq_run_hw_queue,0.46,0.6,0.544
THD::cleanup_after_query,0.5,0.58,0.542
plugin_foreach_with_mask,0.48,0.63,0.5399999999999999
Item_cond::fix_fields,0.5,0.61,0.538
blk_mq_sched_dispatch_requests,0.46,0.58,0.538
pvclock_clocksource_read,0.49,0.59,0.5359999999999999
__audit_syscall_exit,0.49,0.56,0.532
find_field_in_tables,0.45,0.57,0.52
blk_mq_do_dispatch_sched,0.43,0.58,0.518
radix_tree_lookup_slot,0.46,0.63,0.516
put_page,0.46,0.6,0.514
sysret_audit,0.46,0.54,0.514
fill_record,0.47,0.56,0.5119999999999999
ib_log_fl_notif,0.49,0.53,0.51
btr_page_reorganize_low,0.4,0.58,0.51
BlockReporter::is_checksum_valid_crc32,0.41,0.56,0.502
buf_block_alloc,0.35,0.62,0.5
Query_result_send::send_result_set_metadata,0.45,0.56,0.49400000000000005
find_or_create_digest,0.45,0.53,0.492
cmp_data,0.43,0.6,0.49000000000000005
Table_columns_view<std::function<bool,0.44,0.53,0.48200000000000004
log_flush_notifier,0.45,0.5,0.4779999999999999
lf_hash_search,0.46,0.49,0.472
radix_tree_descend,0.4,0.58,0.46799999999999997
sock_recvmsg,0.41,0.51,0.4619999999999999
Item::save_in_field,0.44,0.49,0.45999999999999996
mysql_lock_tables,0.4,0.49,0.458
ha_insert_for_hash_func,0.24,0.56,0.454
ha_delete_hash_node,0.21,0.59,0.45199999999999996
ib_log_wr_notif,0.43,0.46,0.44400000000000006
pagevec_lookup_tag,0.41,0.48,0.438
find_get_pages_tag,0.38,0.48,0.43000000000000005
THD::send_result_metadata,0.38,0.49,0.43
handler::ha_index_init,0.37,0.49,0.42800000000000005
inet_recvmsg,0.39,0.48,0.426
build_equal_items,0.38,0.48,0.426
blk_mq_dispatch_rq_list,0.36,0.49,0.42400000000000004
ha_remove_a_node_to_page,0.29,0.51,0.42400000000000004
grab_cache_page_write_begin,0.38,0.47,0.418
Log_file_handle::write,0.38,0.46,0.41600000000000004
_raw_read_lock,0.37,0.49,0.41600000000000004
sys_clock_gettime,0.37,0.44,0.41000000000000003
btr_page_split_and_insert,0.35,0.47,0.41
page_cur_insert_rec_low,0.34,0.48,0.41
log_write_notifier,0.38,0.43,0.40599999999999997
btr_pcur_t::open_on_user_rec,0.35,0.49,0.404
MDL_context::acquire_lock,0.34,0.49,0.402
PT_update::make_cmd,0.34,0.47,0.4
ha_innobase::change_active_index,0.35,0.46,0.39999999999999997
find_field_in_table_ref,0.35,0.46,0.396
tcp_recvmsg,0.34,0.46,0.394
add_pke,0.31,0.45,0.392
ha_innobase::build_template,0.35,0.43,0.39
mutex_enter_inline<PolicyMutex<TTASEventMutex<BlockMutexPolicy> > >,0.31,0.46,0.388
ext4_reserve_inode_write,0.32,0.5,0.386
mark_buffer_dirty,0.35,0.46,0.38599999999999995
row_sel_store_mysql_rec,0.27,0.46,0.384
IO_CACHE_ostream::sync,0.34,0.43,0.38
MYSQL_BIN_LOG::sync_binlog_file,0.34,0.43,0.38
[libc-2.17.so],0.33,0.43,0.378
pack_row,0.32,0.45,0.376
sys_fdatasync,0.33,0.42,0.368
mtr_t::Command::execute,0.3,0.42,0.364
srv_master_thread,0.29,0.42,0.364
os_aio_handler,0.3,0.4,0.358
ib_io_rd-2,0.3,0.4,0.358
ib_io_rd-3,0.31,0.41,0.356
virtio_queue_rq,0.29,0.46,0.356
__memset_sse2,0.3,0.38,0.35200000000000004
ib_io_rd-1,0.29,0.41,0.35000000000000003
buf_flush_init_for_writing,0.28,0.46,0.346
LinuxAIOHandler::poll,0.28,0.39,0.346
__test_set_page_writeback,0.32,0.38,0.34400000000000003
ib_io_rd-4,0.31,0.39,0.34199999999999997
__set_page_dirty,0.31,0.39,0.34
[libcrypto.so.1.0.2k],0.3,0.38,0.33599999999999997
apic_timer_interrupt,0.27,0.49,0.334
smp_apic_timer_interrupt,0.27,0.49,0.334
finish_wait,0.24,0.37,0.33399999999999996
pfs_digest_end_vc,0.25,0.41,0.33
__radix_tree_lookup,0.27,0.43,0.326
__find_lock_page,0.29,0.37,0.32599999999999996
lex_start,0.22,0.38,0.32
Batch_segment::write,0.26,0.37,0.316
MYSQL_BIN_LOG::flush_thread_caches,0.23,0.37,0.31599999999999995
Table_map_log_event::init_metadata_fields,0.28,0.38,0.31400000000000006
ib_io_wr-2,0.29,0.34,0.314
buf_LRU_scan_and_free_block,0.27,0.36,0.314
ib_io_wr-1,0.3,0.33,0.312
__ext4_journal_stop,0.25,0.34,0.31
Sql_cmd_delete::delete_from_single_table,0.24,0.39,0.31
binlog_cache_data::flush,0.22,0.37,0.30999999999999994
PT_locking::contextualize,0.25,0.36,0.308
pthread_mutex_lock,0.28,0.34,0.308
"contextualize_array<Parse_context, Mem_root_array_YY<PT_table_reference*> >",0.26,0.34,0.30400000000000005
buf_page_optimistic_get,0.26,0.34,0.30400000000000005
ib_io_wr-3,0.28,0.33,0.30400000000000005
rw_lock_x_lock_func,0.22,0.43,0.304
binlog_cache_data::write_event,0.27,0.33,0.302
PT_table_factor_table_ident::contextualize,0.25,0.37,0.302
__ext4_journal_get_write_access,0.22,0.42,0.30199999999999994
PTI_context::itemize,0.28,0.32,0.30000000000000004
jbd2_journal_get_write_access,0.22,0.43,0.3
init_table_iterator,0.25,0.33,0.3
ib_io_wr-4,0.29,0.33,0.3
MDL_context::try_acquire_lock_impl,0.22,0.35,0.298
log_write_up_to,0.24,0.35,0.298
page_copy_rec_list_end_no_locks,0.24,0.32,0.28600000000000003
jbd2_journal_stop,0.25,0.32,0.28600000000000003
MYSQL_BIN_LOG::write_transaction,0.22,0.34,0.286
__check_object_size,0.19,0.33,0.28400000000000003
__fdget,0.24,0.35,0.284
Lex_hash::get_hash_symbol,0.23,0.32,0.28200000000000003
__fget_light,0.23,0.36,0.282
buf_read_ibuf_merge_pages,0.24,0.34,0.28
Fil_shard::space_extend,0.26,0.3,0.278
rec_init_offsets,0.23,0.32,0.278
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.24,0.32,0.276
ha_flush_logs,0.24,0.32,0.274
btr_cur_pessimistic_delete,0.24,0.29,0.262
Item_func::fix_func_arg,0.22,0.29,0.262
dev_queue_xmit,0.22,0.31,0.262
que_run_threads,0.21,0.31,0.26
malloc_consolidate,0.24,0.28,0.258
__dev_queue_xmit,0.22,0.3,0.254
pthread_mutex_unlock,0.22,0.31,0.254
handler::ha_external_lock,0.19,0.34,0.25
cmp_dtuple_rec_with_match_bytes,0.22,0.28,0.25
THD::enter_stage,0.17,0.32,0.248
IndexRangeScanIterator::Init,0.21,0.28,0.248
Query_result_send::send_data,0.21,0.26,0.244
btr_compress,0.22,0.26,0.244
__read_lock_failed,0.2,0.28,0.242
Query_block::add_table_to_list,0.22,0.27,0.24
btr_pcur_t::move_to_next_page,0.2,0.27,0.238
do_get_write_access,0.13,0.34,0.238
Log_event::write,0.22,0.25,0.236
wait_for_completion_io,0.17,0.3,0.23400000000000004
fold_condition,0.15,0.3,0.23399999999999999
Binlog_event_writer::write,0.17,0.27,0.23200000000000004
MYSQL_BIN_LOG::write_cache,0.17,0.27,0.23000000000000004
IndexRangeScanIterator::shared_reset,0.19,0.27,0.22999999999999998
handler::read_range_next,0.15,0.3,0.22800000000000004
MYSQL_BIN_LOG::do_write_cache,0.17,0.27,0.22800000000000004
posix_ktime_get_ts,0.18,0.3,0.22799999999999998
page_copy_rec_list_end,0.18,0.25,0.22799999999999998
"stream_copy<IO_CACHE_binlog_cache_storage, Basic_ostream>",0.17,0.26,0.22600000000000003
THD::send_statement_status,0.16,0.27,0.22599999999999998
touch_atime,0.2,0.28,0.22599999999999998
remove_eq_conds,0.17,0.31,0.22599999999999998
btr_pcur_t::move_to_next,0.17,0.26,0.22400000000000003
sys_sched_yield,0.18,0.3,0.22199999999999998
ib_src_main,0.16,0.27,0.22000000000000003
row_purge_step,0.16,0.26,0.22000000000000003
InitIndexRangeScan,0.18,0.27,0.21799999999999997
handler::ha_index_next,0.15,0.29,0.21600000000000003
PT_select_item_list::contextualize,0.17,0.26,0.21600000000000003
radix_tree_next_chunk,0.18,0.24,0.21400000000000002
Item_cond::itemize,0.18,0.24,0.21200000000000002
ha_innobase::extra,0.15,0.27,0.21200000000000002
__clock_gettime,0.19,0.23,0.21200000000000002
my_timer_cycles,0.18,0.26,0.21000000000000002
unlock_page,0.13,0.27,0.20800000000000002
lock_table_names,0.19,0.24,0.20800000000000002
THD::send_result_set_row,0.19,0.22,0.20800000000000002
cs::util::ReplicatedColumnsView::ReplicatedColumnsView,0.15,0.23,0.20600000000000002
ha_innobase::update_thd,0.16,0.24,0.20600000000000002
Sql_cmd_select::precheck,0.14,0.25,0.20400000000000001
PolicyMutex<TTASEventMutex<GenericPolicy> >::enter,0.15,0.25,0.20400000000000001
__raw_spin_unlock_irq,0.15,0.26,0.202
JOIN::init_planner_arrays,0.15,0.27,0.202
my_free,0.13,0.28,0.202
aio_complete,0.17,0.23,0.2
blk_mq_sched_get_request,0.16,0.25,0.2
check_access,0.16,0.24,0.2
ha_innobase::info_low,0.14,0.24,0.198
PTI_simple_ident_ident::itemize,0.15,0.25,0.196
my_b_flush_io_cache,0.17,0.23,0.194
substitute_for_best_equal_field,0.17,0.22,0.194
MYSQL_BIN_LOG::flush_and_set_pending_rows_event,0.16,0.22,0.192
mysql_encryption_file_write,0.16,0.22,0.188
Query_expression::cleanup,0.15,0.22,0.186
PTI_comp_op::itemize,0.17,0.2,0.186
add_key_fields,0.12,0.24,0.186
page_move_rec_list_end,0.15,0.21,0.184
_raw_qspin_lock,0.16,0.22,0.184
[libaio.so.1.0.1],0.15,0.21,0.18200000000000002
create_ref_for_key,0.14,0.24,0.18200000000000002
mutex_unlock,0.12,0.22,0.182
kmem_cache_alloc,0.11,0.24,0.182
pfs_memory_alloc_vc,0.13,0.24,0.182
auditsys,0.14,0.25,0.178
__audit_syscall_entry,0.15,0.24,0.178
ibuf_merge_in_background,0.15,0.21,0.178
THD::binlog_write_row,0.15,0.21,0.178
ha_innobase::external_lock,0.11,0.27,0.17600000000000002
Write_rows_log_event::binlog_row_logging_function,0.14,0.2,0.17600000000000002
mem_heap_create_block,0.17,0.19,0.176
__blk_mq_alloc_request,0.14,0.23,0.176
__block_write_begin_int,0.14,0.22,0.176
__block_write_begin,0.15,0.22,0.176
PTI_expr_with_alias::itemize,0.14,0.23,0.176
ib_srv_wkr-1,0.03,0.3,0.175
check_table_access,0.14,0.22,0.17200000000000001
__vdso_clock_gettime,0.14,0.22,0.17
Session_sysvars_tracker::mark_as_changed,0.13,0.2,0.17
sys_write,0.13,0.21,0.16999999999999998
__pagevec_release,0.12,0.21,0.16999999999999998
LEX::new_top_level_query,0.12,0.22,0.168
mtr_t::Command::release_all,0.12,0.23,0.16799999999999998
page_copy_rec_list_end_to_created_page,0.13,0.2,0.16799999999999998
DML_prelocking_strategy::handle_table,0.13,0.2,0.16799999999999998
Field_new_decimal::store_value,0.1,0.2,0.16399999999999998
page_simple_validate_old,0.13,0.19,0.16
MYSQL_BIN_LOG::prepare,0.14,0.19,0.16
Lex_input_stream::add_digest_token,0.12,0.2,0.16
__strcmp_sse42,0.13,0.19,0.158
fseg_alloc_free_page_general,0.13,0.21,0.156
LEX::new_query,0.11,0.21,0.154
